"No.","Time","Source","Destination","Protocol","Length","Info"
"1730","73.540600","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1731","73.579155","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1732","73.620237","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1733","73.659028","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1734","73.699337","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1735","73.740574","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1736","73.745784","fe80::2:ff:fe00:2","ff02::6d","packetbb","393",""
"1737","73.745797","10.0.0.2","224.0.0.109","packetbb","197",""
"1738","73.780552","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1739","73.820134","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1740","73.859047","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1741","73.899735","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1742","73.940061","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1743","73.979095","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1744","74.019299","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1745","74.059429","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1746","74.099420","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1747","74.139469","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1748","74.180954","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1749","74.220328","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1750","74.233968","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1751","74.259784","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1752","74.302720","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1753","74.335651","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1754","74.339284","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1755","74.379097","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1756","74.390154","10.0.0.6","10.0.0.7","UDP","1514","2645  >  0 Len=5000"
"1757","74.390182","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1758","74.390197","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1818]"
"1759","74.390202","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1818]"
"1760","74.390205","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1818]"
"1761","74.419199","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1762","74.434491","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1763","74.460448","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1764","74.499597","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1765","74.535246","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1766","74.540180","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1767","74.579341","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1768","74.620915","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1769","74.633974","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1770","74.661240","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1771","74.698984","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1772","74.734593","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1773","74.739792","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1774","74.779116","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1775","74.819331","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1776","74.834667","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1777","74.837724","fe80::2:ff:fe00:4","ff02::6d","packetbb","381",""
"1778","74.837743","10.0.0.4","224.0.0.109","packetbb","194",""
"1779","74.857203","fe80::2:ff:fe00:9","ff02::6d","packetbb","369",""
"1780","74.857220","10.0.0.9","224.0.0.109","packetbb","188",""
"1781","74.860679","10.0.0.10","224.0.0.109","packetbb","191",""
"1782","74.860691","fe80::2:ff:fe00:a","ff02::6d","packetbb","371",""
"1783","74.861989","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1784","74.863325","10.0.0.11","224.0.0.109","packetbb","194",""
"1785","74.863337","fe80::2:ff:fe00:b","ff02::6d","packetbb","395",""
"1786","74.875896","10.0.0.14","224.0.0.109","packetbb","205",""
"1787","74.875908","fe80::2:ff:fe00:e","ff02::6d","packetbb","401",""
"1788","74.879456","10.0.0.15","224.0.0.109","packetbb","188",""
"1789","74.879479","fe80::2:ff:fe00:f","ff02::6d","packetbb","371",""
"1790","74.892348","10.0.0.3","224.0.0.109","packetbb","194",""
"1791","74.892364","fe80::2:ff:fe00:3","ff02::6d","packetbb","405",""
"1792","74.897652","10.0.0.5","224.0.0.109","packetbb","212",""
"1793","74.897997","fe80::2:ff:fe00:5","ff02::6d","packetbb","369",""
"1794","74.899793","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1795","74.902759","10.0.0.6","224.0.0.109","packetbb","188",""
"1796","74.902780","fe80::2:ff:fe00:6","ff02::6d","packetbb","381",""
"1797","74.909474","10.0.0.8","224.0.0.109","packetbb","188",""
"1798","74.909488","fe80::2:ff:fe00:8","ff02::6d","packetbb","381",""
"1799","74.916818","10.0.0.7","224.0.0.109","packetbb","194",""
"1800","74.916980","fe80::2:ff:fe00:7","ff02::6d","packetbb","381",""
"1801","74.924680","10.0.0.12","224.0.0.109","packetbb","203",""
"1802","74.924692","fe80::2:ff:fe00:c","ff02::6d","packetbb","395",""
"1803","74.927948","10.0.0.13","224.0.0.109","packetbb","200",""
"1804","74.927959","fe80::2:ff:fe00:d","ff02::6d","packetbb","383",""
"1805","74.934097","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1806","74.939081","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1807","74.979612","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1808","75.019839","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1809","75.034506","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1810","75.059825","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1811","75.099062","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1812","75.134356","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1813","75.139412","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1814","75.179232","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1815","75.219323","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1816","75.234069","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1817","75.334093","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1818","75.414362","10.0.0.6","10.0.0.7","UDP","1514","2646  >  0 Len=5000"
"1819","75.414393","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1820","75.414476","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1835]"
"1821","75.414482","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1835]"
"1822","75.414485","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1835]"
"1823","75.434053","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1824","75.534023","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1825","75.633942","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1826","75.733730","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1827","75.834048","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1828","75.856229","10.0.0.2","224.0.0.109","packetbb","200",""
"1829","75.856253","fe80::2:ff:fe00:2","ff02::6d","packetbb","381",""
"1830","75.934186","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1831","76.034513","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1832","76.134525","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1833","76.235025","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1834","76.334249","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1835","76.383287","10.0.0.6","10.0.0.7","UDP","1514","2647  >  0 Len=5000"
"1836","76.383332","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1837","76.384711","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1876]"
"1838","76.384725","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1876]"
"1839","76.384730","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1876]"
"1840","76.434667","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1841","76.533887","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1842","76.634394","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1843","76.734487","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1844","76.833750","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1845","76.909981","fe80::2:ff:fe00:9","ff02::6d","packetbb","381",""
"1846","76.909996","10.0.0.9","224.0.0.109","packetbb","194",""
"1847","76.934727","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1848","76.945742","fe80::2:ff:fe00:4","ff02::6d","packetbb","369",""
"1849","76.945757","10.0.0.4","224.0.0.109","packetbb","188",""
"1850","76.969185","10.0.0.10","224.0.0.109","packetbb","191",""
"1851","76.969198","fe80::2:ff:fe00:a","ff02::6d","packetbb","371",""
"1852","76.973518","10.0.0.11","224.0.0.109","packetbb","194",""
"1853","76.973536","fe80::2:ff:fe00:b","ff02::6d","packetbb","383",""
"1854","76.979747","10.0.0.13","224.0.0.109","packetbb","188",""
"1855","76.979784","fe80::2:ff:fe00:d","ff02::6d","packetbb","371",""
"1856","76.984348","10.0.0.14","224.0.0.109","packetbb","188",""
"1857","76.984371","fe80::2:ff:fe00:e","ff02::6d","packetbb","371",""
"1858","76.988670","10.0.0.15","224.0.0.109","packetbb","194",""
"1859","76.988688","fe80::2:ff:fe00:f","ff02::6d","packetbb","383",""
"1860","76.993212","10.0.0.1","224.0.0.109","packetbb","200",""
"1861","76.993284","fe80::2:ff:fe00:1","ff02::6d","packetbb","369",""
"1862","77.000184","10.0.0.3","224.0.0.109","packetbb","191",""
"1863","77.000197","fe80::2:ff:fe00:3","ff02::6d","packetbb","369",""
"1864","77.007810","10.0.0.5","224.0.0.109","packetbb","194",""
"1865","77.007821","fe80::2:ff:fe00:5","ff02::6d","packetbb","405",""
"1866","77.010082","10.0.0.6","224.0.0.109","packetbb","197",""
"1867","77.010098","fe80::2:ff:fe00:6","ff02::6d","packetbb","381",""
"1868","77.018411","10.0.0.8","224.0.0.109","packetbb","188",""
"1869","77.018421","fe80::2:ff:fe00:8","ff02::6d","packetbb","369",""
"1870","77.019112","10.0.0.7","224.0.0.109","packetbb","203",""
"1871","77.019274","fe80::2:ff:fe00:7","ff02::6d","packetbb","381",""
"1872","77.032952","10.0.0.12","224.0.0.109","packetbb","191",""
"1873","77.032962","fe80::2:ff:fe00:c","ff02::6d","packetbb","371",""
"1874","77.034593","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1875","77.133758","10.0.0.7","10.0.0.13","TAPA","980","Discover - Unknown (3)"
"1876","77.409032","10.0.0.6","10.0.0.7","UDP","1514","2648  >  0 Len=5000"
"1877","77.409062","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1878","77.409186","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1883]"
"1879","77.409193","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1883]"
"1880","77.409195","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1883]"
"1881","77.964524","10.0.0.2","224.0.0.109","packetbb","188",""
"1882","77.964543","fe80::2:ff:fe00:2","ff02::6d","packetbb","369",""
"1883","78.379273","10.0.0.6","10.0.0.7","UDP","1514","2649  >  0 Len=5000"
"1884","78.379321","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1885","78.379338","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1927]"
"1886","78.379343","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055) [Reassembled in #1927]"
"1887","78.379346","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055) [Reassembled in #1927]"
"1888","78.790334","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1889","78.830211","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1890","78.871498","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1891","78.910165","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1892","78.950389","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1893","78.990214","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1894","79.030229","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1895","79.054627","fe80::2:ff:fe00:4","ff02::6d","packetbb","369",""
"1896","79.054640","10.0.0.4","224.0.0.109","packetbb","188",""
"1897","79.058114","10.0.0.5","224.0.0.109","packetbb","194",""
"1898","79.058125","fe80::2:ff:fe00:5","ff02::6d","packetbb","369",""
"1899","79.070174","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1900","79.077550","10.0.0.10","224.0.0.109","packetbb","191",""
"1901","79.077561","fe80::2:ff:fe00:a","ff02::6d","packetbb","371",""
"1902","79.082940","10.0.0.11","224.0.0.109","packetbb","194",""
"1903","79.082951","fe80::2:ff:fe00:b","ff02::6d","packetbb","383",""
"1904","79.087036","10.0.0.12","224.0.0.109","packetbb","191",""
"1905","79.087058","fe80::2:ff:fe00:c","ff02::6d","packetbb","371",""
"1906","79.096323","10.0.0.15","224.0.0.109","packetbb","194",""
"1907","79.096350","fe80::2:ff:fe00:f","ff02::6d","packetbb","371",""
"1908","79.100493","10.0.0.1","224.0.0.109","packetbb","188",""
"1909","79.100510","fe80::2:ff:fe00:1","ff02::6d","packetbb","369",""
"1910","79.109370","10.0.0.3","224.0.0.109","packetbb","191",""
"1911","79.109387","fe80::2:ff:fe00:3","ff02::6d","packetbb","369",""
"1912","79.110212","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1913","79.119277","10.0.0.6","224.0.0.109","packetbb","188",""
"1914","79.119291","fe80::2:ff:fe00:6","ff02::6d","packetbb","369",""
"1915","79.121667","fe80::2:ff:fe00:7","ff02::6d","packetbb","369",""
"1916","79.121826","10.0.0.7","224.0.0.109","packetbb","191",""
"1917","79.150485","10.0.0.14","224.0.0.109","packetbb","188",""
"1918","79.150515","fe80::2:ff:fe00:e","ff02::6d","packetbb","371",""
"1919","79.151208","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1920","79.189819","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1921","79.230848","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1922","79.269855","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1923","79.309732","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1924","79.347647","10.0.0.7","10.0.0.13","TCP","1514","[TCP Retransmission] 5000  >  5000 [ACK] Seq=1 Ack=1 Win=502 Len=1448 TSval=121212205 TSecr=3526664164"
"1925","79.349748","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1926","79.392033","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1927","79.404780","10.0.0.6","10.0.0.7","UDP","1514","2650  >  0 Len=5000"
"1928","79.404806","10.0.0.7","10.0.0.6","ICMP","590","Destination unreachable (Port unreachable)"
"1929","79.405450","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055)"
"1930","79.405546","10.0.0.6","10.0.0.7","IPv4","1514","Fragmented IP protocol (proto=UDP 17, off=2960, ID=0055)"
"1931","79.405549","10.0.0.6","10.0.0.7","IPv4","602","Fragmented IP protocol (proto=UDP 17, off=4440, ID=0055)"
"1932","79.430188","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1933","79.430810","MS-NLB-PhysServer-02_0d","Broadcast","ARP","42","Who has 10.0.0.7? Tell 10.0.0.13"
"1934","79.430816","MS-NLB-PhysServer-02_07","MS-NLB-PhysServer-02_0d","ARP","42","10.0.0.7 is at 02:02:00:00:00:07"
"1935","79.470195","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1936","79.488037","10.0.0.13","10.0.0.7","TCP","86","5000  >  5000 [ACK] Seq=1 Ack=1449 Win=3523 Len=0 TSval=3526745559 TSecr=121212205 SLE=1 SRE=1449 SLE=7241 SRE=8689"
"1937","79.488072","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1938","79.488079","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1939","79.488083","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1940","79.509836","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1941","79.544695","10.0.0.13","10.0.0.7","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=2897 Win=3514 Len=0 TSval=3526745675 TSecr=121212346 SLE=7241 SRE=8689"
"1942","79.544720","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1943","79.544806","10.0.0.13","10.0.0.7","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=4345 Win=3505 Len=0 TSval=3526745675 TSecr=121212346 SLE=7241 SRE=8689"
"1944","79.544818","10.0.0.7","10.0.0.13","RSL","1514","[TCP Previous segment not captured] [Malformed Packet]"
"1945","79.550150","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1946","79.589589","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1947","79.602140","10.0.0.13","10.0.0.7","TCP","78","5000  >  5000 [ACK] Seq=1 Ack=5793 Win=3514 Len=0 TSval=3526745731 TSecr=121212346 SLE=7241 SRE=8689"
"1948","79.602169","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1949","79.602180","10.0.0.13","10.0.0.7","TCP","66","[TCP ACKed unseen segment] 5000  >  5000 [ACK] Seq=1 Ack=8689 Win=3505 Len=0 TSval=3526745731 TSecr=121212402"
"1950","79.602185","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1951","79.602210","10.0.0.13","10.0.0.7","TCP","66","5000  >  5000 [ACK] Seq=1 Ack=10137 Win=3496 Len=0 TSval=3526745731 TSecr=121212402"
"1952","79.602218","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1953","79.629610","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1954","79.659319","10.0.0.13","10.0.0.7","TCP","66","5000  >  5000 [ACK] Seq=1 Ack=11585 Win=3523 Len=0 TSval=3526745787 TSecr=121212460"
"1955","79.659354","10.0.0.7","10.0.0.13","RSL","1514","[Malformed Packet]"
"1956","79.659359","10.0.0.7","10.0.0.13","TCP","1514","5000  >  5000 [PSH, ACK] Seq=15929 Ack=1 Win=502 Len=1448 TSval=121212517 TSecr=3526745787"
"1957","79.670903","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1958","79.710518","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1959","79.750126","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1960","79.790170","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1961","79.829635","10.0.0.7","10.0.0.13","TAPA","1322","Discover - NewReply"
"1962","79.831208","10.0.0.13","10.0.0.7","TCP","66","5000  >  5000 [ACK] Seq=1 Ack=17377 Win=3523 Len=0 TSval=3526745958 TSecr=121212517"
